0.00432 -0.00083 0.00449
0.00583 0.00537 -0.00046
0.00496 0.00332 0.00923
0.00249 -0.00115 -0.00498
0.00349 -0.00039 -0.00515
-0.00159 -0.00193 -0.00115
-0.00264 0.00439 0.00557
-0.00010 0.00205 0.00027
-0.00137 -0.00493 -0.00332
-0.00283 -0.00510 0.00281
-0.00374 0.00049 0.00371
-0.00032 -0.00132 -0.00608
-0.00142 0.00332 -0.00349
0.00491 0.00049 -0.00117
0.00569 -0.00508 -0.00569
-0.00398 0.00544 0.00125
-0.00051 -0.00454 -0.00325
0.00071 0.00005 0.00518
0.00190 0.00017 0.00518
-0.00198 -0.00002 -0.00613
0.00010 -0.00098 0.00017
-0.00019 0.00366 -0.00742
0.00288 -0.00164 0.00173
0.00032 -0.00068 -0.00386
0.00320 0.00134 0.00103
-0.00222 -0.00105 0.00520
-0.00017 -0.00269 0.00530
-0.00019 -0.00288 -0.00503
-0.00073 -0.00056 0.00278
-0.00203 0.00530 0.00422
-0.00449 -0.00015 -0.00039
-0.00098 -0.00146 0.00981
-0.00007 0.00166 -0.00090
-0.00039 0.00210 -0.00456
0.00049 -0.00078 -0.00098
0.00256 -0.00212 -0.00281
0.00352 -0.00303 0.00515
-0.00247 0.00139 0.00083
-0.00107 -0.00500 -0.00330
0.00029 0.00486 -0.00322
-0.00032 0.00134 -0.00378
0.00208 -0.00115 0.00332
-0.00103 0.00046 -0.00601
0.00076 -0.00173 -0.00610
-0.00200 0.00151 0.00212
0.00061 0.00186 -0.00962
-0.00305 -0.00193 0.00994
0.00408 -0.00068 -0.00205
0.00769 0.00044 -0.00640
0.00132 0.00193 0.00159
-0.00579 -0.00188 0.00122
0.00154 0.00173 -0.00112
-0.00273 -0.00061 0.00354
-0.00286 0.00559 -0.00447
0.00491 0.00220 0.00959
-0.00178 0.00029 0.00137
-0.00208 -0.00354 0.00439
-0.00576 -0.00007 0.00723
0.00378 -0.00032 -0.00930
0.00479 -0.00283 -0.01128
0.00161 0.00464 0.00198
0.00601 0.00112 0.00742
-0.00371 -0.00010 -0.00549
0.00046 -0.00227 0.00083
0.00019 0.00388 0.00417
-0.00178 0.00481 0.00498
-0.00225 -0.00161 0.00459
-0.00159 -0.00090 0.00286
-0.00146 -0.00337 0.00430
-0.00339 -0.00762 0.00315
-0.00134 -0.00068 -0.00134
0.00410 0.00022 -0.00298
0.00015 -0.00081 -0.01541
0.00317 0.00173 -0.00537
-0.00122 -0.00022 -0.00808
0.00037 -0.00222 0.00356
-0.00288 0.00117 0.00547
0.00225 0.00012 0.00234
0.00066 0.00178 0.00334
-0.00742 -0.00249 0.00852
-0.00305 -0.00002 -0.00090
-0.00056 0.00205 0.00205
-0.00193 -0.00061 -0.00498
0.00049 -0.00051 0.00164
0.00906 -0.00019 -0.00320
0.00212 0.00266 -0.00120
0.00212 -0.00195 0.00193
0.00019 0.00237 -0.00127
-0.00298 0.00049 0.00254
0.00061 -0.00247 0.00210
-0.00242 0.00237 0.00474
0.00032 0.00010 0.00581
0.00127 -0.00088 0.00391
-0.00476 0.00327 -0.01060
0.00222 0.00149 -0.00176
0.00569 -0.00222 0.00415
0.00530 0.00234 0.00420
0.00491 0.00159 -0.00889
-0.00598 0.00027 0.00088
0.00686 0.00208 -0.00405
-0.00129 -0.00354 -0.00393
-0.00024 -0.00154 -0.00269
-0.00928 0.00083 -0.00374
-0.00564 -0.00100 -0.00679
0.00222 -0.00605 -0.00139
0.00198 -0.00369 0.00964
0.00024 -0.00212 0.01257
0.00249 0.00410 0.00149
-0.00227 -0.00186 0.00625
-0.00281 0.00164 -0.00103
0.00220 0.00178 0.01145
-0.00681 -0.00627 -0.00999
0.00176 0.00220 -0.00044
0.00227 0.00456 -0.00979
0.00237 -0.00249 -0.00957
0.00154 -0.00117 0.00234
-0.00051 -0.00034 0.00532
-0.00149 0.00322 0.00593
-0.00056 0.00603 0.00188
-0.00210 0.00198 0.00305
0.00032 -0.00164 0.00261
0.00129 0.00107 -0.00735
0.00083 -0.00015 0.00403
-0.00078 0.00034 -0.00186
-0.00022 -0.00032 0.00220
0.00308 0.00205 -0.00391
0.00537 0.00313 0.00078
-0.00156 -0.00200 0.00186
0.00151 -0.00073 0.00417
-0.00315 0.00161 0.00354
-0.00295 -0.00327 0.00083
-0.00103 -0.00247 0.00291
-0.00151 0.00103 -0.00364
-0.00125 0.00220 -0.00186
-0.00032 -0.00295 -0.00105
-0.00200 0.00064 -0.00557
0.00144 0.00076 -0.00347
0.00413 -0.00315 0.00029
0.00486 -0.00019 -0.00198
-0.00090 0.00271 -0.00313
-0.00149 -0.00417 0.00159
-0.00142 -0.00195 0.00420
-0.00361 -0.00310 -0.00007
0.00698 -0.00129 -0.00286
-0.00588 0.00776 0.00264
-0.00005 -0.00295 -0.00169
-0.00398 0.00105 -0.00652
-0.00122 0.00205 0.00647
-0.00144 0.00474 -0.00283
-0.00081 0.00300 -0.00149
0.00193 0.00139 -0.00027
0.00195 -0.00320 0.00923
0.00083 -0.00508 0.00808
0.00313 -0.00005 -0.01006
-0.00093 -0.00532 -0.00181
-0.00005 -0.00139 0.00569
-0.00869 0.00295 -0.00378
0.00183 -0.00005 0.00349
0.00019 -0.00220 -0.00254
-0.00015 0.00544 -0.00366
-0.00281 -0.00098 -0.00435
0.00718 0.00161 -0.01118
0.00308 0.00195 0.00747
-0.00222 -0.00034 -0.00703
0.00171 -0.00371 -0.00064
-0.00173 0.00618 -0.00019
-0.00200 0.00183 0.00488
-0.00190 -0.00129 0.00198
0.00313 -0.00198 0.00586
0.00078 -0.00359 -0.00620
-0.00364 -0.00212 0.00400
0.00024 0.00278 0.00081
0.00210 -0.00679 0.00623
0.00012 0.00005 -0.00242
0.00159 0.00017 -0.00303
-0.00054 0.00374 -0.00823
0.00264 -0.00071 0.00859
0.00388 -0.00256 -0.00391
0.00481 -0.00227 -0.00083
-0.00405 0.00349 0.00535
-0.00715 0.00349 0.00042
-0.00366 -0.00022 0.00327
-0.00295 0.00664 -0.00002
-0.00222 -0.00400 -0.00396
-0.00051 -0.00032 -0.00381
0.00042 -0.00217 -0.00513
0.00117 0.00847 -0.00374
0.00251 -0.00447 0.00164
0.00322 -0.00051 0.00095
0.00320 0.00254 0.00986
0.00410 0.00005 0.00107
-0.00234 -0.00413 0.00425
-0.00044 0.00242 0.00056
0.00019 -0.00549 -0.00208
-0.00352 -0.00300 0.00169
0.00227 0.00298 0.00029
-0.00173 -0.00195 0.00029
0.00313 0.00583 0.00256
-0.00107 -0.00308 -0.00713
0.00269 -0.00217 -0.00190
0.00208 0.00085 0.00203
0.00222 -0.00169 -0.00469
-0.00144 -0.00007 0.00042
0.00217 0.00171 -0.00183
-0.00510 0.00237 0.00603
-0.00005 0.00466 -0.00393
0.00234 -0.00313 -0.00156
-0.00405 -0.00068 0.00132
0.00322 0.00857 0.00007
-0.00352 -0.00012 0.00481
0.00205 0.00088 -0.00024
-0.00144 0.00327 -0.00332
-0.00051 -0.00332 0.00144
0.00203 0.00066 0.00176
0.00007 -0.00071 -0.00200
-0.00322 -0.00256 0.00464
-0.00081 -0.00364 0.00456
0.00203 0.00017 -0.00347
0.00618 -0.00396 0.00244
0.00278 0.00085 0.00342
-0.00022 -0.00042 -0.00415
-0.00330 0.00603 -0.00068
-0.00354 -0.00159 0.00156
-0.00613 -0.00298 -0.00581
-0.00105 0.00139 0.00913
0.00142 -0.00855 0.00166
-0.00281 0.00227 -0.00410
0.00408 -0.00190 -0.01443
0.01069 -0.00176 -0.00210
-0.00081 0.00017 0.00256
-0.00417 -0.00547 0.00579
0.00330 0.00315 0.00042
0.00288 0.00449 0.00022
-0.00647 0.00305 -0.00315
-0.00320 -0.00400 -0.00369
-0.00347 0.00073 0.00227
-0.00146 0.00208 0.00195
-0.00732 0.00305 -0.00149
0.00405 0.00698 0.00107
-0.00659 -0.00435 0.00334
0.00549 0.00090 0.00337
0.00500 -0.00002 -0.00239
0.00437 -0.00222 -0.00452
0.00442 0.00410 0.00562
-0.00146 -0.00178 0.00103
-0.00002 0.00002 -0.00789
-0.00073 -0.00286 0.00110
-0.00339 -0.00044 0.00105
-0.00083 0.00225 0.00083
-0.00469 0.00112 0.00483
0.00122 0.00110 -0.00149
0.00300 -0.00298 0.00039
0.00915 -0.00183 0.00354
0.00000 -0.00454 0.00540
0.00352 0.00181 -0.00037
-0.00024 -0.00110 0.00996
0.00530 0.00676 0.00281
-0.00254 -0.00405 -0.01135
0.00356 -0.00056 -0.00095
-0.00850 0.00059 -0.00283
0.00408 -0.00166 -0.00933
-0.00295 -0.00078 0.00027
0.00044 -0.00054 -0.00015
0.00129 0.00107 0.00015
-0.00261 0.00269 -0.00430
0.00015 -0.00234 0.00486
-0.00444 0.00413 -0.00066
0.00022 0.00315 -0.00090
0.00244 -0.00583 0.00513
-0.00378 0.00249 0.00083
0.00046 0.00024 -0.00508
-0.00210 -0.00522 -0.00681
0.00005 0.00420 0.00769
-0.00337 -0.00408 0.00703
-0.00154 0.00100 -0.00269
0.00415 0.00596 -0.00623
-0.00691 -0.00225 0.00149
0.00015 0.00205 0.00471
0.00166 -0.00073 -0.00281
-0.00303 0.00327 -0.00376
0.00479 0.00557 0.00366
0.00032 -0.00137 -0.00122
0.00044 -0.00754 0.00374
0.00059 0.00085 -0.00034
0.00107 -0.00391 -0.00510
0.00230 -0.00361 0.00359
-0.00190 0.00049 0.00002
-0.00461 -0.00181 0.00029
-0.00095 0.00122 -0.01277
-0.00142 0.00039 -0.00237
-0.00017 -0.00068 -0.00208
0.00166 0.00857 0.00049
0.00330 -0.00083 -0.00178
0.00566 -0.00076 0.00742
-0.00208 -0.00161 -0.00793
-0.00166 -0.00071 -0.00337
0.00959 0.00007 0.01279
0.00171 0.00161 -0.00002
0.00169 -0.00134 0.00266
-0.00786 0.00227 0.00137
-0.00403 -0.00525 0.00474
-0.00564 -0.00110 0.00266
-0.00046 0.00383 -0.00132
-0.00032 0.00095 -0.00044
0.00149 -0.00349 -0.00447
0.00198 0.00078 -0.00605
0.00186 0.00073 0.00212
0.00178 0.00352 0.00232
-0.00393 -0.00134 0.00527
0.00144 -0.00313 -0.00166
-0.00530 -0.00083 -0.00198
0.00054 -0.00090 -0.00391
0.00139 0.00615 0.00308
0.00232 0.00232 -0.00032
0.00313 -0.00183 -0.00261
-0.00112 -0.00032 -0.00220
0.00334 -0.00356 0.00635
0.00403 0.00000 0.00154
-0.00088 0.00605 0.00613
0.00273 -0.00618 0.00933
-0.00244 0.00420 -0.00405
-0.00103 0.00007 -0.00098
0.00320 -0.00029 -0.00435
0.00313 -0.00137 -0.00261
-0.00039 -0.00071 0.00532
-0.00159 -0.00019 0.00078
-0.00398 -0.00713 -0.00115
0.00281 0.00083 -0.00486
-0.00339 -0.00166 -0.00176
-0.00264 -0.00198 -0.00637
-0.00193 0.00078 -0.00005
-0.00247 0.00249 0.00422
-0.00071 -0.00134 -0.00071
0.00095 -0.00029 -0.00391
-0.00183 0.00557 -0.00366
0.00417 0.00403 0.00815
-0.00129 -0.00054 -0.00061
0.00171 0.00115 0.00452
0.00205 0.00100 -0.00652
0.00256 -0.00049 0.00671
0.00151 0.00034 0.00068
-0.00371 -0.00029 0.00405
-0.00081 0.00071 -0.00195
-0.00159 -0.00647 0.00330
0.00334 -0.00303 0.00037
-0.00154 0.00002 -0.00640
0.00237 -0.00352 -0.00996
0.00105 0.00054 0.00552
0.00103 -0.00127 -0.00173
0.00088 0.00076 0.00215
-0.00481 0.00137 -0.00105
-0.00205 0.00251 -0.00313
0.00159 -0.00291 0.00459
-0.00164 0.00186 -0.00022
0.00195 -0.00134 -0.00273
-0.00281 0.00066 0.00327
-0.00642 0.00471 0.00903
0.00547 0.00164 0.00613
-0.00386 0.00479 -0.00728
-0.00276 -0.00303 -0.00686
0.00535 0.00034 0.00403
0.00208 0.00371 -0.00344
-0.00095 0.00083 -0.00825
0.00264 0.00090 -0.00749
0.00332 0.00019 -0.00574
-0.00381 0.00103 0.00996
0.00010 -0.00481 -0.00090
-0.00513 -0.00369 0.00962
0.00115 0.00083 -0.01086
-0.00134 -0.00137 -0.00225
-0.00535 -0.00391 0.00466
0.00625 0.00103 0.00469
-0.00456 -0.00242 0.00317
0.00789 0.00532 -0.00005
0.00176 -0.00227 -0.00947
-0.00161 0.00073 -0.00024
0.00349 0.00369 0.00169
0.00149 -0.00090 -0.00281
0.00161 0.00195 -0.00708
0.00171 -0.00183 -0.00217
0.00322 -0.00574 0.00774
-0.00642 0.00420 0.00151
-0.00579 -0.00244 -0.00037
-0.00701 -0.00103 0.00435
-0.00090 0.00193 0.00320
0.00012 -0.00354 -0.00791
0.00002 0.00337 -0.00266
-0.00256 -0.00754 0.00044
0.00376 -0.00073 0.00413
0.00159 0.00044 -0.00186
0.00652 -0.00200 -0.00425
0.00000 0.00757 0.00032
0.00625 0.00496 0.00354
-0.00498 0.00107 -0.00872
0.00305 -0.00166 -0.00005
-0.00283 -0.00203 -0.00569
0.00217 -0.00081 0.00903
0.00435 0.00422 0.00427
-0.00239 -0.00349 0.00703
0.00583 0.00178 -0.00230
-0.00085 -0.00186 -0.00488
-0.00305 -0.00088 -0.00391
-0.00452 0.00823 -0.00349
-0.00332 -0.00156 -0.00352
0.00298 -0.00122 0.00864
-0.00361 0.00234 0.00134
-0.00066 -0.00190 0.00088
-0.00930 -0.00137 0.00647
0.00083 -0.00447 0.00562
-0.00432 -0.00405 0.00215
-0.00359 0.00110 0.01123
-0.00066 -0.00151 -0.00227
0.00220 0.00237 -0.00837
0.00291 -0.00298 0.00200
0.00459 -0.00222 -0.00019
0.00129 0.00769 0.00120
0.00386 -0.00449 -0.00034
-0.00146 0.00173 -0.00227
-0.00156 -0.00002 0.00034
-0.00403 0.00032 -0.00725
0.00276 -0.00151 -0.00369
-0.00017 0.00474 0.00652
0.00078 -0.00256 0.00161
0.00327 0.00486 -0.00879
-0.00205 -0.00300 0.00918
-0.00007 0.00544 0.00105
0.00022 0.00037 -0.00242
0.00181 -0.00122 -0.00771
0.00205 0.00117 0.00388
-0.00022 -0.00256 0.00073
-0.00134 -0.00195 0.00176
0.00378 -0.00095 0.00547
0.00230 -0.00144 -0.00432
0.00208 0.00684 -0.00171
-0.00266 -0.00103 0.00815
0.00337 -0.00334 0.00215
-0.00049 -0.00007 -0.00256
-0.00181 -0.00037 -0.00303
-0.00071 0.00139 0.00051
-0.00010 0.00544 0.00742
0.00425 -0.00169 0.00251
-0.00059 -0.00344 -0.00024
0.00200 -0.00019 0.00110
0.00034 0.00225 -0.00447
-0.00205 -0.00483 -0.00212
-0.00664 -0.00049 -0.00183
0.00061 0.00701 -0.00156
0.00039 -0.00129 -0.00483
0.00027 -0.00090 0.01016
0.00000 -0.00225 -0.00139
-0.00566 0.00164 -0.00447
0.00203 0.00161 -0.00044
0.00481 0.00144 -0.00845
-0.00056 -0.00557 0.00676
-0.00647 0.00173 -0.00520
0.00376 0.00276 0.00210
0.00283 -0.00410 -0.00779
0.00747 -0.00022 0.00042
-0.00666 -0.00220 0.00212
0.00066 -0.00286 0.00364
-0.00376 -0.00083 0.00129
0.00049 0.00217 0.00107
-0.00286 0.00203 -0.00818
0.00574 0.00222 0.00730
-0.00242 -0.00039 0.00747
-0.00012 0.00161 0.00210
-0.00425 0.00593 -0.00315
0.00012 -0.00132 0.00039
0.00156 0.00271 -0.00562
0.00154 -0.00149 0.00635
0.00198 0.00234 -0.00620
-0.00583 -0.00254 -0.00186
-0.00222 -0.00408 0.00159
0.00635 -0.00203 -0.00532
-0.00054 0.00549 -0.00183
0.00225 0.00203 -0.00725
-0.00081 0.00205 0.00598
-0.00017 -0.00852 0.00193
0.00039 -0.00344 0.00313
-0.00107 0.00059 0.00581
-0.00073 -0.00151 0.00452
-0.00015 0.00076 0.00476
-0.00217 -0.00225 -0.00298
0.00081 -0.00193 0.00359
-0.00220 -0.00081 0.00042
0.00156 0.00173 -0.00139
0.00205 0.00381 -0.00085
0.00627 0.00171 -0.00713
-0.00313 -0.00049 -0.00220
0.00037 -0.00405 0.00230
-0.00134 0.00088 -0.00313
0.00186 -0.00039 0.00403
-0.00317 -0.00071 -0.00354
-0.00261 0.00342 -0.00212
-0.00437 0.00227 0.00071
-0.00249 -0.00254 -0.00273
-0.00332 -0.00181 0.00391
0.00439 0.00142 -0.00137
-0.00081 -0.00159 -0.00173
0.00037 -0.00095 0.00103
0.00193 0.00164 0.00359
0.00278 0.00095 0.00500
0.00195 -0.00344 0.00486
0.00186 0.00232 -0.00605
0.00461 0.00415 0.00837
-0.00164 -0.00044 -0.00330
-0.00259 0.00334 0.00334
-0.00186 0.00173 -0.00064
-0.00078 -0.00313 0.00164
-0.00654 0.00139 -0.00295
0.00300 -0.00442 0.00334
-0.00198 0.00266 0.00012
0.00232 0.00239 -0.00510
0.00422 -0.00264 0.00146
0.00100 -0.00100 -0.00064
-0.00071 -0.00366 0.00278
-0.00122 0.00276 -0.00320
-0.00166 -0.00039 -0.00867
0.00027 -0.00039 0.01096
0.00378 0.00139 -0.00181
0.00056 0.00391 0.00273
-0.00571 -0.00088 -0.00142
0.00032 -0.00356 0.00019
0.00378 -0.00161 -0.00579
-0.00181 0.00247 -0.00544
-0.00039 -0.00408 -0.00400
0.00105 0.00166 0.00244
0.00535 -0.00010 -0.00254
-0.00078 0.00120 0.00332
-0.00364 -0.00496 -0.00159
0.00144 -0.00173 -0.00313
0.00117 0.00007 0.00459
0.00078 0.00071 0.00908
-0.00298 -0.00251 0.00227
-0.00776 0.00251 0.00198
-0.00044 0.00178 -0.00029
-0.00027 -0.00320 -0.00149
0.00151 -0.00405 -0.00232
0.00015 -0.00264 -0.00193
-0.00166 0.00220 0.00059
0.00403 -0.00073 -0.01260
-0.00071 0.00230 0.00234
0.00691 0.00269 0.00620
-0.00034 -0.00127 0.00139
-0.00259 0.00291 0.00371
0.00442 -0.00456 -0.00164
0.00320 -0.00452 0.00728
-0.00002 0.00068 0.00371
-0.00264 0.00869 -0.00066
-0.00251 0.00356 -0.00937
0.00190 -0.00049 0.00127
0.00010 0.00496 0.00142
0.00166 -0.00178 -0.00029
-0.00112 0.00037 0.00037
0.00256 0.00049 -0.00166
0.00371 0.00088 -0.00225
0.00181 -0.00217 -0.00642
-0.00022 -0.00156 0.00022
-0.00144 -0.00317 0.01001
-0.00627 0.00093 -0.00181
0.00193 -0.00103 0.00056
-0.00249 0.00308 -0.00166
-0.00281 0.00015 -0.00471
-0.00200 -0.00447 -0.00095
0.00005 -0.00198 0.00376
0.00315 -0.00024 0.00000
-0.00347 -0.00044 0.00154
-0.00251 0.00627 -0.00557
0.00313 -0.00142 -0.00007
-0.00200 -0.00049 0.00037
0.00540 0.00149 0.00515
0.00125 -0.00054 -0.00139
0.00840 0.00159 -0.00039
0.00227 0.00408 -0.00974
-0.00005 -0.00256 -0.00239
0.00144 0.00347 -0.00244
-0.00190 -0.00195 0.00264
-0.00271 -0.00105 -0.00100
-0.00398 -0.00181 0.00032
-0.00029 -0.00110 0.00024
-0.00264 -0.00288 0.00093
0.00437 0.00234 -0.00190
-0.00085 0.00173 -0.00010
-0.00164 -0.00024 0.00757
-0.00186 0.00242 0.00222
-0.00210 0.00037 0.00149
-0.00059 -0.00176 -0.00225
-0.00476 -0.00012 0.00859
0.00344 -0.00137 -0.00361
0.00547 0.00000 -0.00999
-0.00249 0.00166 -0.01101
-0.00273 0.00344 0.00369
0.00422 0.00081 0.00227
0.00022 -0.00247 0.00078
0.00205 -0.00288 0.00496
-0.00278 -0.00212 0.00295
-0.00017 -0.00295 0.00425
-0.00291 0.00176 -0.00005
-0.00364 -0.00073 0.00791
0.00019 0.00552 0.00544
0.00313 -0.00078 0.00767
-0.00342 0.00234 -0.00354
-0.00220 0.00139 -0.00732
0.00540 -0.00244 0.00273
0.00098 0.00303 -0.00234
-0.00061 -0.01030 0.00083
0.00019 0.00230 -0.00098
-0.00019 -0.00637 -0.00642
-0.00203 -0.00005 0.00015
0.00015 0.00303 0.00164
0.00793 0.00232 -0.00378
0.00391 0.00019 -0.00110
0.00112 -0.00134 -0.00044
-0.00107 0.00066 -0.00366
-0.00303 0.00261 0.00947
-0.00337 0.00254 0.00220
0.00344 0.00015 -0.00872
-0.00325 -0.00337 0.00452
-0.00613 -0.00066 -0.00459
-0.00188 -0.00146 -0.00271
0.00476 0.00417 -0.00493
0.00012 0.00173 -0.00291
0.00391 0.00701 0.01028
0.00330 0.00154 0.00339
-0.00103 -0.00435 -0.00278
-0.00037 -0.00024 0.00271
0.00093 -0.00208 0.00054
-0.00208 -0.00029 0.00693
0.00237 -0.00264 -0.00061
-0.00034 -0.00464 0.00608
-0.00064 0.00164 -0.00562
-0.00356 0.00071 -0.00017
-0.00337 0.00601 0.00234
-0.00161 0.00039 0.00537
0.00752 -0.00352 -0.00347
-0.00710 -0.00071 -0.00696
0.00056 0.00142 -0.00840
0.00103 -0.00198 0.00488
0.00019 -0.00042 -0.00452
-0.00186 -0.00210 0.00366
0.00000 -0.00742 -0.00481
0.00159 0.00142 0.00027
-0.00081 0.00308 -0.00176
0.00330 0.00073 -0.00186
-0.00217 -0.00110 0.00413
0.00159 -0.00029 0.00269
-0.00315 0.00178 -0.00417
-0.00378 0.00571 -0.00225
-0.00112 0.00078 -0.00249
0.00171 -0.00007 0.00532
-0.00286 -0.00039 -0.00366
0.00645 -0.00383 0.00588
-0.00193 0.00027 -0.00254
0.00090 0.00330 -0.00122
-0.00178 -0.00166 -0.00249
0.00022 0.00186 -0.00056
0.00374 -0.00142 0.00759
0.00188 -0.00300 -0.00002
-0.00027 0.00374 -0.00364
0.00381 0.00002 -0.00127
-0.00051 -0.00151 -0.00173
-0.00347 -0.00415 -0.00666
0.00103 -0.00129 -0.00083
-0.00198 0.00559 -0.00203
-0.00120 -0.00015 0.00640
-0.00408 0.00320 -0.00090
-0.00117 0.00190 0.00225
-0.00303 -0.00217 -0.00195
-0.00176 -0.00186 0.00647
0.00117 0.00076 0.00359
0.00259 -0.00234 -0.00171
0.00171 -0.00034 -0.00117
-0.00039 -0.00337 0.00730
0.00557 -0.00273 -0.00027
0.00064 -0.00198 -0.00225
0.00137 0.00325 -0.00535
-0.00129 0.00325 -0.00083
0.00288 0.00330 -0.00029
0.00381 0.00789 0.00635
-0.00376 0.00230 0.00459
-0.00579 0.00022 0.00288
-0.00430 -0.00540 -0.00564
0.00498 -0.00303 0.00898
-0.00015 0.00369 0.00625
0.00029 -0.00635 -0.00381
0.00190 -0.00254 0.00239
0.00088 0.00378 -0.00005
-0.00134 0.00093 0.00066
-0.00291 0.00046 0.00566
-0.00347 -0.00064 -0.00034
0.00127 0.00615 -0.00408
0.00337 -0.00159 -0.01201
0.00068 -0.00769 -0.00752
0.00215 0.00322 -0.00461
0.00195 0.00237 0.00195
0.00259 -0.00122 -0.00464
0.00132 0.00344 -0.00693
0.00122 0.00208 0.00486
-0.00222 0.00291 0.00503
-0.00454 0.00215 -0.00042
-0.00237 -0.00093 0.00400
0.00166 -0.00085 0.00713
0.00300 0.00227 -0.00288
0.00259 -0.00100 -0.00339
-0.00330 -0.00151 -0.00513
-0.00408 -0.00427 -0.00735
-0.00286 -0.00100 0.00310
-0.00125 0.00230 0.00698
-0.00029 -0.00100 -0.00059
-0.00186 -0.00417 0.00764
-0.00022 0.00432 -0.00503
-0.00100 -0.00366 -0.00798
0.00708 -0.00137 0.00503
-0.00085 0.00019 0.00212
0.00044 0.00286 0.00205
0.00562 -0.00210 0.00295
-0.00227 -0.00122 -0.00708
-0.00068 -0.00469 0.00439
-0.00554 0.00334 -0.00012
-0.00144 -0.00500 0.00574
0.00022 0.00313 -0.00151
-0.00456 -0.00222 0.00112
0.00188 -0.00137 0.00100
-0.00103 0.00439 0.00659
0.00486 -0.00313 -0.00618
0.00171 0.00178 -0.00486
0.00781 0.00208 -0.00227
-0.00178 0.00078 0.00310
-0.00259 0.00171 -0.00107
-0.00029 -0.00247 -0.00120
0.00127 -0.00019 0.00115
-0.00181 0.00332 -0.00518
0.00015 0.00078 -0.00049
0.00315 0.00347 0.00308
-0.00413 -0.00308 -0.00576
0.00244 0.00142 0.00613
0.00112 -0.00044 -0.00054
0.00056 -0.00085 -0.01062
-0.00288 -0.00203 0.00774
0.00085 0.00029 0.00281
-0.00288 0.00386 0.00432
0.00166 -0.00400 -0.00164
-0.00112 0.00701 0.00439
-0.00171 -0.00640 0.00479
0.00076 0.00188 0.00728
0.00405 0.00381 -0.00847
-0.00308 0.00269 0.00100
-0.00662 -0.00786 0.00085
-0.00544 0.00103 -0.00918
-0.00220 0.00024 -0.00359
-0.00029 -0.00115 -0.00273
0.00322 -0.00364 -0.00225
-0.00071 0.00034 0.00391
0.00686 -0.00073 0.00469
-0.00215 -0.00396 -0.00474
-0.00217 0.00024 0.00105
0.00352 0.00071 0.00452
0.00354 0.00115 0.00183
0.00464 0.00569 -0.00281
0.00139 -0.00264 -0.00432
0.00234 -0.00193 0.00183
-0.00046 -0.00371 0.00320
0.00298 0.00842 0.00212
-0.00305 0.00208 0.00718
-0.00276 -0.00383 -0.00237
-0.00305 -0.00176 -0.00749
0.00034 -0.00186 -0.00442
0.00085 -0.00269 0.00583
0.00220 -0.00334 -0.00012
0.00139 0.00386 -0.00481
0.00125 -0.00308 -0.00354
-0.00159 -0.00027 0.00005
-0.00635 0.00374 -0.01218
0.00264 -0.00222 0.00696
-0.00291 -0.00042 0.00530
-0.00151 -0.00125 0.00076
-0.00256 0.00239 0.00408
