0.04000 -0.16000 0.85000 -208.40000 38.50000 -12.80000 -223.18000 11.63000 -12.24000 14.78000 26.87000 -0.56000 666.00000 366.00000 31.00000 760.57000
-0.02000 -0.19000 1.06000 -271.90000 50.80000 -13.30000 -234.13000 22.87000 -12.62000 -37.77000 27.93000 -0.68000 651.00000 296.00000 27.00000 715.64000
0.05000 -0.16000 0.79000 -170.90000 -42.80000 -14.00000 -228.80000 16.74000 -12.94000 57.90000 -59.54000 -1.06000 705.00000 370.00000 29.00000 796.72000
0.01000 -0.18000 1.01000 -345.60000 137.10000 -14.70000 -230.59000 24.72000 -12.16000 -115.01000 112.38000 -2.54000 725.00000 434.00000 23.00000 845.29000
0.03000 -0.18000 0.91000 -90.10000 -92.60000 -6.90000 -229.95000 21.20000 -12.38000 139.85000 -113.80000 5.48000 729.00000 476.00000 19.00000 870.85000
0.01000 -0.17000 0.93000 -311.70000 106.30000 -15.20000 -233.35000 31.71000 -12.44000 -78.35000 74.59000 -2.76000 764.00000 502.00000 19.00000 914.36000
0.03000 -0.17000 0.92000 -129.60000 -96.50000 -10.00000 -226.04000 18.99000 -12.45000 96.44000 -115.49000 2.45000 836.00000 653.00000 19.00000 1060.97000
0.03000 -0.17000 0.94000 -316.60000 148.00000 -12.90000 -224.67000 26.70000 -12.12000 -91.93000 121.30000 -0.78000 823.00000 716.00000 18.00000 1091.01000
0.00000 -0.18000 0.97000 -100.20000 -143.70000 -7.30000 -223.66000 14.46000 -12.03000 123.46000 -158.16000 4.73000 833.00000 863.00000 19.00000 1199.59000
0.04000 -0.17000 0.87000 -257.10000 83.10000 -13.10000 -220.21000 18.82000 -12.02000 -36.89000 64.28000 -1.08000 799.00000 897.00000 19.00000 1201.40000
-0.01000 -0.19000 1.05000 -159.80000 -76.40000 -8.90000 -215.35000 7.33000 -11.63000 55.55000 -83.73000 2.73000 848.00000 971.00000 22.00000 1289.35000
0.03000 -0.17000 0.90000 -205.00000 15.00000 -10.90000 -208.66000 3.75000 -11.39000 3.66000 11.25000 0.49000 787.00000 938.00000 21.00000 1224.60000
-0.02000 -0.20000 1.01000 -172.60000 -59.20000 -10.30000 -208.83000 2.11000 -11.02000 36.23000 -61.31000 0.72000 786.00000 951.00000 20.00000 1233.94000
0.03000 -0.17000 0.90000 -195.90000 1.80000 -11.10000 -193.86000 -11.42000 -10.66000 -2.04000 13.22000 -0.44000 630.00000 818.00000 15.00000 1032.59000
0.00000 -0.17000 1.04000 -174.20000 -39.30000 -4.30000 -202.27000 -6.09000 -10.40000 28.07000 -33.21000 6.10000 558.00000 766.00000 18.00000 947.86000
0.01000 -0.18000 0.96000 -163.60000 -60.70000 -11.10000 -187.46000 -22.79000 -9.99000 23.86000 -37.91000 -1.11000 444.00000 671.00000 15.00000 804.74000
0.02000 -0.15000 0.93000 -287.70000 58.60000 -11.50000 -203.27000 -7.28000 -10.14000 -84.43000 65.88000 -1.36000 502.00000 682.00000 13.00000 846.93000
0.00000 -0.18000 1.02000 -131.50000 -86.70000 -8.30000 -184.76000 -30.75000 -9.68000 53.26000 -55.95000 1.38000 409.00000 556.00000 15.00000 690.39000
0.02000 -0.15000 0.90000 -310.40000 94.60000 -13.50000 -205.78000 -6.92000 -10.30000 -104.62000 101.52000 -3.20000 470.00000 570.00000 15.00000 738.94000
-0.01000 -0.18000 1.05000 -70.20000 -158.50000 -4.10000 -187.09000 -31.08000 -9.40000 116.89000 -127.42000 5.30000 495.00000 584.00000 20.00000 765.82000
0.01000 -0.19000 0.99000 -268.60000 83.00000 -20.70000 -197.97000 -15.14000 -10.58000 -70.63000 98.14000 -10.12000 555.00000 653.00000 26.00000 857.39000
-0.03000 -0.17000 1.00000 -179.70000 -93.20000 -3.90000 -195.44000 -25.96000 -9.88000 15.74000 -67.24000 5.98000 556.00000 678.00000 32.00000 877.41000
0.03000 -0.18000 0.90000 -167.50000 30.80000 -6.80000 -194.93000 -16.96000 -9.53000 27.43000 47.76000 2.73000 560.00000 701.00000 35.00000 897.90000
0.00000 -0.19000 0.98000 -274.40000 64.60000 -11.60000 -202.78000 -10.68000 -9.58000 -71.62000 75.28000 -2.02000 655.00000 766.00000 36.00000 1008.50000
0.02000 -0.18000 0.95000 -103.60000 -85.40000 -8.00000 -195.72000 -15.29000 -9.95000 92.12000 -70.11000 1.95000 712.00000 811.00000 32.00000 1079.67000
0.02000 -0.16000 0.89000 -330.00000 113.80000 -17.90000 -212.36000 2.16000 -10.63000 -117.64000 111.64000 -7.27000 814.00000 859.00000 38.00000 1184.03000
0.02000 -0.19000 0.97000 -105.40000 -124.40000 -9.20000 -194.13000 -16.14000 -10.40000 88.73000 -108.26000 1.20000 808.00000 930.00000 41.00000 1232.66000
0.04000 -0.17000 0.90000 -303.30000 146.30000 -15.20000 -211.31000 7.16000 -11.09000 -91.99000 139.14000 -4.11000 855.00000 975.00000 42.00000 1297.46000
-0.01000 -0.19000 1.02000 -92.10000 -161.70000 -6.60000 -189.48000 -18.47000 -10.40000 97.38000 -143.23000 3.80000 831.00000 1057.00000 43.00000 1345.24000
0.05000 -0.16000 0.83000 -264.40000 94.00000 -11.60000 -208.90000 6.78000 -11.15000 -55.50000 87.22000 -0.45000 788.00000 980.00000 38.00000 1258.09000
